alpha,Номер,P1,P2,P3
0.1,778,2.7962671568957176,4.911639009302446,1.805562358055943
0.1,779,3.0525069756053087,4.9613314551979135,1.7149117314417848
0.1,780,2.5332838747320716,4.588271761121349,0.694819264331624
0.1,781,2.7733264952396155,4.520395502733322,1.5910571084365301
0.1,782,2.084617200570859,3.89705204838393,0.09487031996485773
0.1,783,0.7272690822580288,2.3585883086518837,-2.663493830196563
0.1,784,1.4848647435286582,3.019508931744004,-0.8325225554512735
0.1,785,0.8114742716731125,2.025758407685907,-2.440363544026268
0.1,786,3.6013173371679814,6.740033381215844,4.0093202265455155
0.1,787,2.341302600789079,3.8881113535787977,0.7004570613634452
0.1,788,1.662981196299949,3.3453778910405707,-0.43113638333766113
0.1,789,1.6675959603576147,3.665383415855637,-0.2188433683952419
0.1,790,3.7280436173109863,7.627220538859085,5.1283996759237445
0.1,791,0.7051193977818155,2.0648935797767853,-3.1557397036783525
0.1,792,2.2000864608454958,3.8124432875525707,1.0471668741438867
0.1,793,2.0574518657696945,3.640265531864641,0.14051951290584053
0.1,794,2.289172367723177,4.22719289980444,0.9075494460487555
0.1,795,0.12629943046658382,1.5096285446622444,-6.664352990674167
0.1,796,3.484380111896852,6.058073013547797,3.495552210999244
0.1,797,3.541973772196495,7.58200980817192,4.225677950061096
0.1,798,2.3950252503231555,4.192229028753729,0.30050569680379297
0.1,799,2.701779966585812,4.7966728862500245,1.2997634146603299
0.1,800,3.596437632184822,7.435516232528947,3.9463880252840084
0.1,801,2.8521142732560807,4.8841199492373235,2.273438187933604
0.1,802,0.7427893882358307,2.1306932295730836,-2.677411524687299
0.1,803,2.187856440540078,4.039643846259869,1.1533317484569292
0.1,804,2.433982361114084,4.45617322809718,0.44543380074334243
0.1,805,1.746038149589306,3.5395420560667583,-0.5526357639524451
0.1,806,3.0258098842849344,4.885359671927582,1.5092120281479433
0.1,807,3.757841774963168,7.0771231370575896,4.3186767686036625
0.1,808,3.659893327288137,7.1061015800936165,4.055239872287186
0.1,809,1.7077955982824804,3.282166304887349,0.001252327623734506
0.1,810,0.46289922217619384,1.8152289209809638,-3.7473276440005803
0.1,811,3.8155648464136203,9.719783076181614,6.818261970918871
0.1,812,3.0182638481751654,5.800568077959212,3.1510539323902704
0.1,813,0.5490603089026274,1.8877168557662285,-2.7648770617426477
0.1,814,3.7877449352356884,7.062350588435119,3.788438167524945
0.1,815,3.2067375127011175,6.421554889144388,3.755474036159341
0.1,816,1.958758569669626,3.3132431129993076,0.4856449660470925
0.1,817,2.436595518831968,4.007436925393856,0.4004676424952792
0.1,818,1.833589928139418,3.2490970254095983,-0.46564798455717493
0.1,819,0.22144760583289477,1.6491577764302388,-4.7001751594090875
0.1,820,1.2567264277657078,2.823165591312644,-1.3450628711897537
0.1,821,3.190294732490905,5.165236062201289,2.3083923133824364
0.1,822,0.17728514615794608,0.7815460350231952,-8.022192414627755
0.1,823,1.2594071682236956,2.786885632087805,-0.6758700993606657
0.1,824,1.500392030329029,2.9651593699871346,-0.7740653948276233
0.1,825,2.0938399912554226,3.728618347219791,0.5162627130598536
0.1,826,3.5693415599301743,6.9944712544780785,3.975033273316229
0.1,827,1.3995487254560794,2.850384937696303,-1.419569315527504
0.1,828,1.5754145166537081,2.5329312405257385,-0.8560825835173791
0.1,829,2.987310973499619,5.1974815790982145,1.5021096645836685
0.1,830,1.7797324910825172,3.703490295890172,-0.4847431333123541
0.1,831,0.8647238288277367,2.5461942368347907,-2.259991748855851
0.1,832,1.629256337691621,3.221997861945811,-0.32508900625430365
0.1,833,0.66540081503118,1.9484783295305745,-3.2831585898854376
0.1,834,0.6965600806952318,2.176941747735004,-2.6689205018357165
0.1,835,1.9726310656189454,3.7840455289038966,0.19558253149583296
0.1,836,2.044410100787524,3.4303353555245066,-0.3935383435750879
0.1,837,3.693880618685623,6.789335456379683,3.8179014093650796
0.1,838,1.3627662434371712,3.059367735482951,-1.1414484011072676
0.1,839,2.2731218665241113,4.164082493046068,0.9686254052886126
0.1,840,2.6616682395490048,4.6439694825701805,1.2819632808758006
0.1,841,0.06545716675637409,1.0334628425802914,-7.082054563918112
0.1,842,2.488071452476634,4.6925875997750905,1.3718540108963866
0.1,843,0.818287282043783,2.2034516351362474,-3.362094972159654
0.1,844,3.7671306363491417,8.407423479139808,5.303812126055999
0.1,845,0.8109607060867573,2.113768049141221,-2.557227875817861
0.1,846,1.7832097032037124,3.105001443620532,-0.9313652692204557
0.1,847,0.28974638893997673,1.927158354817494,-4.360177415329316
0.1,848,4.135416035640606,11.735807677873558,8.432078856777492
0.1,849,2.0166153207787696,3.5939239980005144,-0.44633414640212515
0.1,850,2.4800098914581032,4.054700188362651,0.5344321283506563
0.1,851,0.32427803406371203,1.5706761572993004,-4.314840150428123
0.1,852,2.902113033078829,5.201770051684497,1.8328103289736866
0.1,853,0.765311638597258,2.384665195072676,-2.491037585493128
0.1,854,3.7111467888199052,6.71210818392272,4.03488349062007
0.1,855,0.7819020363060771,2.6619871152423604,-2.34374294087573
0.1,856,0.7161415728725171,2.464912426577769,-2.5460489072051584
0.1,857,0.0359106157330918,1.2694470774531186,-5.4783666408414184
0.1,858,1.9371807873497686,3.7286973772753615,-0.0992069468473853
0.1,859,2.4975243965175338,3.784860547927206,0.45264492850351373
0.1,860,0.13956647463071145,1.5801125969273908,-4.388267739744413
0.1,861,3.104907088745971,5.669440463324787,2.122446690316821
0.1,862,1.9762245225569546,3.4098357125246297,-0.4068397542050648
0.1,863,2.0883648815754503,3.620098344320889,-0.11346091309771827
0.1,864,1.8152863834206283,3.2655569665744077,-0.4576092656279334
0.1,865,1.4803776056091205,2.9968267529385337,-0.9974177797038195
0.1,866,2.2880179688066042,3.807936124197269,0.11595823393712995
0.1,867,0.5993514253673159,1.9933052748087305,-2.9650446481867787
0.1,868,0.841534817651896,1.9253911353438413,-2.6603027668102133
0.1,869,3.5842500153546526,6.154306182606118,3.499992797715243
0.1,870,4.083478901695154,7.8215688155853,4.695568015623263
0.1,871,1.5601675388362308,2.910175675343517,-0.8468876228891657
0.1,872,1.1205984107901557,2.9347925130599117,-1.6664478147116915
0.1,873,2.5984437387244457,4.5219985478758575,1.2409425528510059
0.1,874,1.594156553547795,3.4567553972251255,-0.940103206159817
0.1,875,0.14063017026916874,0.9635991081133894,-5.815378411183609
0.1,876,0.5905003727322087,2.243203202151445,-2.9219484718823496
0.1,877,2.883341113389032,4.649738985956793,1.7149061527161282
0.1,878,2.787838826013974,4.6852886363722,0.6026411389553563
0.1,879,-0.007841554189069497,1.1524246563314353,-5.727749577224059
0.1,880,1.0195104865540654,2.5139743482056613,-1.632889584531804
0.1,881,1.0763865340887622,2.2114930252134046,-2.313947329470305
0.1,882,2.6739375952266893,4.406299737591686,1.1170137707464898
0.1,883,-0.16616854840733103,1.1310915648692497,-6.067288441885469
0.1,884,0.3462490903646266,1.5814210388796393,-3.68173526721982
0.1,885,3.349428371611664,5.606941518160669,2.8817851561518393
0.1,886,0.7115380718325135,1.9158571460935439,-3.1401369472753924
0.1,887,2.4955949488440465,4.640391258117355,1.3976492638532052
0.1,888,0.8944447368566494,2.2336151089253757,-1.9593540661058342
0.1,889,0.4948320107550994,1.851612510923285,-3.89686713532416
0.1,890,1.0358201185530305,2.6286256836459208,-1.9867983611872606
0.1,891,2.8614782250679034,4.7717083365853155,2.0776046554838548
0.1,892,3.3804286378438357,6.195274515783085,3.445241499974278
0.1,893,3.2756431237064305,5.853945531177404,2.5221975853285303
0.1,894,1.4822233648091268,3.090898689245117,-0.5358845276391806
0.1,895,2.8588680641140964,4.36046401972502,1.2844887445101505
0.1,896,0.7827188197303852,1.928711325824084,-2.449984485548052
0.1,897,1.3131362809730625,2.80271149646227,-1.6106774892618385
0.1,898,3.761009720504464,6.309992564772895,3.7377646071208637
0.1,899,0.16728270719907654,0.9097198682361812,-6.320950687960565
0.1,900,0.2921949026707772,1.5949022641961923,-4.131944688958078
0.1,901,0.8781637558512679,2.4712194904047156,-2.7771959023552726
0.1,902,0.10333494752267852,1.05019742212752,-5.92124818125423
0.1,903,0.6213912378472483,2.138114155275512,-2.676116496382341
0.1,904,2.369620027601993,4.231815487604142,0.9978065805985746
0.1,905,1.5495544142077133,3.374993947322892,-0.4138230064338414
0.1,906,3.70782824723575,6.630129028193046,3.4674266733290082
0.1,907,3.216124862620687,5.769703730519768,3.4625537691983967
0.1,908,1.3904973230851592,2.6440008361136225,-1.1430922901942917
0.1,909,1.0704049995042342,2.7302957995285237,-1.5527546173964644
0.1,910,1.4888738614165513,3.242763774044921,-0.9643805317955959
0.1,911,2.4289253349019577,3.920253206329896,0.8449190021446791
0.1,912,1.0174174124934747,2.569842354841303,-1.604199022514017
0.1,913,2.597204377242763,4.299392558590528,1.3146454979526914
0.1,914,1.4822262626221163,3.226794338797134,-0.36996556331982816
0.1,915,2.2227817802621597,3.9933072954651525,0.6541648458576117
0.1,916,1.9683943524504413,3.6610768200022137,-0.5769178949141248
0.1,917,1.062354726259702,2.9550910159604826,-1.7926789478638998
0.1,918,3.7155539796137393,7.445471252759648,4.989897386825761
0.1,919,3.1137641437068906,5.337377335694423,2.4337869870001327
0.1,920,0.5811890210946861,2.2504132893102833,-3.3062492119634967
0.1,921,3.514359180031966,6.311113953030692,3.6770867207852684
0.1,922,2.0062112572530255,3.830668840247905,0.341253440825725
0.1,923,3.6515002297232804,6.997906957587742,3.478423867223967
0.1,924,3.327558124283883,5.718501949252622,2.2722367867894384
0.1,925,1.7481758002562553,3.3750220598302567,-0.607833381835423
0.1,926,0.06201919891285494,1.262869546067567,-5.923401922288867
0.1,927,1.1523715590276362,2.6504483325225094,-2.0078243733177454
0.1,928,2.3859163279515196,3.8792756980089083,0.7193157966741295
0.1,929,2.5185976534690675,4.289391292059178,1.1504592485805865
0.1,930,0.9190217904558544,2.88453442943569,-1.9377797265856525
0.1,931,0.6852589607767895,1.8167078499923248,-3.6804236381745388
0.1,932,3.325820527714402,6.156781973373059,2.5267538840633947
0.1,933,3.686730453363947,9.532537296470158,6.548007418750463
0.1,934,2.200612555894727,3.5161081070142286,-0.4464577632154808
0.1,935,0.6249027689401557,2.227529244636414,-2.538858888519095
0.1,936,1.0787754230956903,2.2180765082527993,-1.8649948480408267
0.1,937,0.11189649283380323,1.1152601908708715,-5.29162034759036
0.1,938,3.6791922345221924,7.103125118884479,4.795509489678992
0.1,939,0.5529247710810232,1.7368050169376987,-3.613347494240055
0.1,940,2.2557802674016316,4.0761603673075895,0.5470679444357468
0.1,941,1.1554692368887678,3.0368982073484956,-1.5031075181350944
0.1,942,2.186742141229104,3.8361133401605687,0.9196245715497279
0.1,943,2.6909920394115603,4.251202947126542,0.6760654742701493
0.1,944,3.3900237313379025,6.093335322076372,2.323523639973001
0.1,945,0.7176699297552446,2.7207700593625974,-2.6433153125007403
0.1,946,0.16938172805567678,0.8476364334122942,-6.6967145402679655
0.1,947,0.4856547924127501,2.168808826832719,-3.1341948851526684
0.1,948,3.6933810448640996,6.949377216875526,4.165904821920506
0.1,949,3.5379709961025005,6.154951506431588,3.07501334231472
0.1,950,2.601907576804761,4.064355434861413,0.04512742173016904
0.1,951,2.376263812719191,4.424210549546718,1.0214597379690138
0.1,952,2.6198110689307623,4.880783702885325,1.0302871504740532
0.1,953,0.6992427315564306,2.285609903537909,-3.404996179690205
0.1,954,3.6226395978533947,6.752198124538865,4.148822654917084
0.1,955,1.7674514340527532,3.693378417142402,-0.377166616237051
0.1,956,1.3459186400230074,3.029498362816304,-0.928361618201301
0.1,957,1.9540020554644455,3.6959797532614864,0.004957805484229444
0.1,958,0.06456460625717698,1.4063174102292044,-5.072843808713114
0.1,959,0.7748655438320954,2.4367526134807926,-3.0180452664347674
0.1,960,3.1496590839333916,5.192686559403741,1.5074705902623946
0.1,961,0.31913391481265485,1.7115320267530336,-4.373874162340305
0.1,962,2.393114584399791,4.284865126668829,0.9409274249249677
0.1,963,0.989485365771426,2.5223689578420285,-1.971092611183604
0.1,964,1.691344606323191,3.2749018178553464,-0.7930481915294945
0.1,965,1.0476934307510453,2.2067156347157586,-1.9701591071457418
0.1,966,1.4502153451294737,2.9536431969743298,-1.1646001553666554
0.1,967,2.988789743550576,4.937267083841631,1.0869090828898815
0.1,968,1.2463482332735245,2.520526952806655,-1.5445476192069505
0.1,969,2.2875095606629263,4.076623667783916,0.9303410622254533
0.1,970,2.019792454999371,3.518138543699373,-0.6224461702055815
0.1,971,2.3425422830415528,4.8866738288212925,1.0917316935604755
0.1,972,3.8255932569406665,7.714186012302488,4.684811603344847
0.1,973,2.8547622344962,4.8897857263473155,2.237684854781252
0.1,974,0.6483782352055352,2.33939738168567,-2.5026545421192674
0.1,975,0.1837611319343755,1.154703395864087,-5.798723329762459
0.1,976,1.207672603364193,2.501691971593966,-2.4998200953196648
0.1,977,2.364440535417017,4.18796860594612,0.7529127614725829
0.1,978,0.31573172920331327,1.227710770821838,-4.2809273872497515
0.1,979,2.1716348460566106,3.4286454840218017,0.05588175821495883
0.1,980,2.5392046384151725,4.282913818891441,0.728866997923368
0.1,981,1.5263423557666456,3.0431920680732762,-1.188048390649156
0.1,982,3.1693423163319636,5.1096283942009055,2.2222354204580053
0.1,983,0.4351033388802447,1.9658795507470472,-3.9783758695208546
0.1,984,0.11557204839695354,1.4466956900609085,-4.0686924576107035
0.1,985,2.8843421760625545,5.002754680725951,1.8897611637211225
0.1,986,1.8845955350649861,3.8146817908595336,-0.028621529042813752
0.1,987,3.0042884581794684,4.6811425273021365,1.181371103394751
0.1,988,1.7189998101840958,3.4598279200335234,-0.10123902531634599
0.1,989,0.999834598628923,2.415290204816668,-1.8581564737182474
0.1,990,3.34008931675902,5.652495996342049,2.569971892808728
0.1,991,3.2026982927060095,5.46869003868912,2.81915735060582
0.1,992,2.9745135183142772,4.578656303914836,1.3783500854530901
0.1,993,1.016683193598224,2.6019856069708642,-2.053615298225446
0.1,994,2.3833940008098544,3.813526387802624,0.45650419521089447
0.1,995,1.3581624692564778,2.9383981000866126,-1.5988910279800717
0.1,996,0.21390522286860855,1.6322349959786002,-3.8517639947241324
0.1,997,3.5986132919857594,6.93118480173344,3.6123346405456864
0.1,998,0.5429978827266811,1.9178389686333783,-3.6527072648755756
0.1,999,3.7513778643054607,7.748437927119224,4.31880171092474
0.1,1000,1.70406920400728,3.515868587615972,-0.4330988878179646
0.5,1,1.60075619611353,1.6909110897786306,0.352218469323361
0.5,2,3.0318958006775394,7.69211627314041,3.9808101461452057
0.5,3,3.1474830988692304,3.474139036579496,0.05176266643434779
0.5,4,2.74715578119111,4.928131651027708,-0.8134377951751953
0.5,5,0.947269727572513,2.15402041757897,-3.7636736891295204
0.5,6,1.2479671241787305,0.6138999499963835,-3.5610536578632073
0.5,7,0.7137996290848003,1.1286211308041052,-5.868193323433374
0.5,8,3.7298123254487923,5.452879106370768,1.3813127063119555
0.5,9,2.3639498545743036,4.500421897991304,0.08452145826568191
0.5,10,1.8733340691052722,6.155672762890385,1.9154280694160244
0.5,11,0.33037817164817584,-0.849783935632207,-5.232927925105515
0.5,12,3.9995479507389704,8.615935402647047,4.802276529119562
0.5,13,3.4865666779626414,5.664446165520681,2.2720916550016317
0.5,14,0.11222530877577774,3.0283403247702845,-3.7850415575321525
0.5,15,0.10315158421448667,2.4191777169591013,-2.7724552723275027
0.5,16,1.3416561227833097,1.4620156226325123,-3.980042957432958
0.5,17,1.1941317931111741,2.4637639490219074,-0.6770221308775493
0.5,18,2.492490337609954,2.9953854740214556,-2.4925145796678545
0.5,19,1.7441296966503979,4.431758412384809,-1.053717834715348
0.5,20,1.1820962759400802,2.745416786009335,-1.1977314613673513
0.5,21,2.989129986846027,6.140601472700112,1.1282065521069562
0.5,22,0.26003687985797924,1.9205038352153392,0.7917620754788555
0.5,23,1.2240739505824654,2.0198394656103607,-1.1166905133180483
0.5,24,1.1985526108011986,1.5469728776179015,-2.530595918110066
0.5,25,1.5734234229982196,1.6631225708596122,-0.474215489489624
0.5,26,2.9622032368615074,3.8029677883077735,-0.2949874670236019
0.5,27,0.9269441214822699,2.5623069388291366,-2.649260707201412
0.5,28,1.7805321080628755,4.249067220917296,-1.1425200256876789
0.5,29,3.0946694125845635,2.553621948949843,2.07436712262903
0.5,30,-0.33070011587544457,2.2279500714709806,-5.865181650872085
0.5,31,2.322289013545285,3.7328974885508956,0.6436283601236412
0.5,32,0.4282176498835322,2.294807737585917,-3.809625058389949
0.5,33,1.095619442984181,3.107501831950034,-1.9328082998660348
0.5,34,3.9090231021427972,8.617408719242597,4.420563454077221
0.5,35,4.458263854922299,8.039364745074066,8.209290120580482
0.5,36,2.375900711195508,4.699770054332593,3.837244546453098
0.5,37,1.3726366195802604,0.6326744228266823,-0.8104291265304522
0.5,38,0.9043170353581078,1.010479886552611,-3.3316915861460292
0.5,39,2.78443878940679,4.4504827624375665,2.029402722877353
0.5,40,2.375765356318649,2.406005561714955,-3.343256671199875
0.5,41,0.18949631346498114,1.7495723377257757,-3.9128991438882235
0.5,42,2.794394764417935,3.7259723237564684,1.2314669927537885
0.5,43,1.4648235349719732,0.9822484735554481,-5.53299048326004
0.5,44,3.427796667772915,6.1867995199996795,1.9019605127490515
0.5,45,0.7779089257446751,2.7446247031077906,-2.019940340452681
0.5,46,3.489201056515856,4.970635996972164,3.81422850912206
0.5,47,2.1588107078997054,1.7259905949618037,0.3973193539571578
0.5,48,1.7783987072858087,5.1795226267416945,0.057966893690964694
0.5,49,1.9442461454128934,3.8011972010249813,1.7792362695137887
0.5,50,0.576729402323001,2.24016177345628,-3.2408167857727985
0.5,51,3.1021196466004644,9.193576606571574,3.0683637241842074
0.5,52,2.5701473448502328,5.537599504735761,0.8808749402876193
0.5,53,3.1782548242681727,8.418637418599582,6.996076296052288
0.5,54,3.1360212708145876,6.886792182145222,3.346859942730269
0.5,55,2.371574586174771,3.551581091511542,0.3786695405715386
0.5,56,3.8227208789706038,7.432757973716958,3.803618403065627
0.5,57,1.2491518851125325,0.5244857814644641,-1.1940848663695518
0.5,58,0.20753147550948925,2.3855073960249493,-0.1292354846946
0.5,59,0.749207957371986,1.2878425693307631,-1.7508436673632293
0.5,60,1.1777748062358828,2.6693115416158473,-1.5971015491128222
0.5,61,1.5261512726749784,3.0319648790880134,-0.4048676837578036
0.5,62,1.475003342552379,0.751851281891317,-4.101178057233599
0.5,63,2.6667461752336035,5.238116562989758,5.062965768737023
0.5,64,1.647797676674455,3.110633033480496,-2.8531212558087513
0.5,65,1.2198392659685386,2.837269259097695,-1.415039510356546
0.5,66,2.4551012024708703,2.8520984123990853,-1.3242687741442118
0.5,67,0.7306484943004283,3.25485898903643,-4.111828919043114
0.5,68,4.626356119735039,4.668478584530149,1.2925906670511667
0.5,69,-0.06999677686140166,2.5380961480789397,-5.239952404652805
0.5,70,3.640976511492898,10.100380840641154,5.859856581272634
0.5,71,2.729208726512327,4.634911263152572,1.416376351502823
0.5,72,0.4741578618608388,4.065768246028389,-1.288651944684049
0.5,73,-0.34590716103401065,-0.5018977011897877,-9.281182499252331
0.5,74,3.9483247281251965,6.57611365210801,3.025422216706788
0.5,75,3.647557885352418,5.80775958995981,3.4596195620910244
0.5,76,2.586508145828708,4.28722831293142,1.0596445664506262
0.5,77,2.604520672550571,6.665813561403191,1.1522325310290553
0.5,78,0.568350505316229,1.314810380487571,-4.684727303882414
0.5,79,1.115036790908757,3.3141255843819164,0.6818992270397686
0.5,80,0.8288995934603421,2.1042527971526113,-3.296519076456609
0.5,81,3.569571364215644,6.032881592116081,2.486285736072118
0.5,82,1.6180772344939887,5.113323448060617,1.668278286620843
0.5,83,2.217044643970854,3.6958200319231405,-2.9657426299877714
0.5,84,1.2910838591374327,-0.2652774245402336,-3.554674196404419
0.5,85,0.8901355714551302,4.117457689178119,-0.8662926016723761
0.5,86,1.07689368811271,1.2142785437176813,-1.8214714075158416
0.5,87,3.0834691736392776,5.99459456184555,0.576988370647068
0.5,88,2.7433286031521593,5.509570722121805,-0.2742085720981118
0.5,89,3.929061683406251,5.395457417243269,4.437739097070644
0.5,90,3.0494518322307567,3.1303108933145367,1.6343609862969566
0.5,91,0.37621645432715944,0.7606060712037856,-4.487014342935689
0.5,92,2.3920820198643673,4.634818551817946,2.376247255698543
0.5,93,2.246789866874976,4.883091117921569,-1.0040501617384634
0.5,94,1.823106134958734,4.752863630601012,-0.41430210250811317
0.5,95,3.06474285311212,6.581238579737757,2.1795190268666764
0.5,96,3.0112708510359174,5.038251564520828,-1.4111834071611093
0.5,97,1.7920882946938508,3.2193801223807528,-1.2337186857543412
0.5,98,1.8393681075543116,3.1265049652042807,-1.5495834470871799
0.5,99,0.0921947435079041,-0.5878248126709662,-5.420238592898052
0.5,100,1.1176848843016096,0.9890365359754848,-3.9944531788227176
0.5,101,1.5846418590490665,2.137309922320429,-8.937922746622
0.5,102,2.239144416105208,5.9919100350734915,-2.134409337294553
0.5,103,0.9748459304153908,1.5939110920886022,-2.360919470824055
0.5,104,2.6371293281119152,3.1206026194113745,0.750985448082161
0.5,105,4.023956130798238,6.779981744642371,-0.1435050035623524
0.5,106,2.0633658882236525,2.8121917007480675,-2.7797513224121935
0.5,107,1.978662787127874,2.4484704104092674,-1.4690519884028557
0.5,108,2.8147671688385825,5.575190859826835,4.158695874003159
0.5,109,1.2562073874648474,1.9619872912951688,-2.80596464644805
0.5,110,0.9480299500162157,1.5721658514109733,-3.702566002238986
0.5,111,1.6327114198346615,3.263701722035191,-1.4504471873944416
0.5,112,0.9377599474287226,2.105703346374283,-6.164202462321581
0.5,113,4.334635528542351,6.798740350204139,5.572939633193074
0.5,114,3.9075746421637194,5.47880570521789,2.9360668041420013
0.5,115,3.3316048915800716,4.270889400570122,1.7850486768387455
0.5,116,3.860375188976723,5.901894894634341,9.289324250854492
0.5,117,3.1182026389390685,5.289121824359242,-0.5617367270490421
0.5,118,0.8309854219002246,3.8286047786013,-0.08477560487040892
0.5,119,4.266814270553208,7.1261197831956,3.2895863216876253
0.5,120,1.6857109381075146,3.5676429088832817,0.7273236551276083
0.5,121,3.4426142547770495,6.2791278568205176,2.537237019255069
0.5,122,3.3572709305140434,6.285339000109221,3.1424147073606328
0.5,123,1.2886097311466804,4.01774060150756,-2.274616640256961
0.5,124,1.1783222251330092,2.177981078101091,-3.1844929708387912
0.5,125,1.0220717485309445,2.3244290875729927,-4.512752972619131
0.5,126,1.7352413080832148,3.7814761371912176,0.5746416755407693
0.5,127,2.4869457546360505,4.110449271676606,2.0991846393959186
0.5,128,3.8737720302549077,5.011693117412823,1.5557186980294537
0.5,129,0.4004789878642078,-0.4543244941192337,-8.054201262102524
0.5,130,3.2919449071363998,3.8664749037605723,1.9665520808117418
0.5,131,1.491948165794293,5.022330984627084,-1.4285663263063948
0.5,132,1.0149577425526908,4.635272653073596,-1.7576013282852756
0.5,133,0.6234432062566362,2.505978723779397,-4.623414669982376
0.5,134,2.2612037613200116,3.433192651513927,-0.12005889269243974
0.5,135,3.716619914373901,5.752646905830986,5.767296055346224
0.5,136,1.4539048810962263,2.325232596365677,1.3966305011877462
0.5,137,2.4261317004977423,2.9746071591315966,-0.12199031913305458
0.5,138,2.9198146630682746,4.161077260111099,2.6022920751703484
0.5,139,1.1967698419811308,2.8803422140380257,-0.8992198093289709
0.5,140,3.999186240530693,8.12150085064591,7.666772369104814
0.5,141,4.469650759560514,6.198946786192905,4.261211662315942
0.5,142,0.4144702988592117,3.2915057172362787,-0.88916700613931
0.5,143,2.0657641007322973,2.586219026621537,-0.3127370269990517
0.5,144,0.7992982982966869,3.006916241265064,-1.6619104805653664
0.5,145,1.829322470413783,4.769240151014193,-1.5679354296429209
0.5,146,-0.731864580084894,0.31563901939238703,-4.9856786985904495
0.5,147,2.115563656941373,1.6966448507904137,0.6602075927595839
0.5,148,2.2284994705254704,3.3988404594322335,0.34221587229487155
0.5,149,1.1097707247012314,2.480807444363092,-2.524867977341779
0.5,150,1.076624926016668,4.625348393228984,-0.2824269450421075
0.5,151,3.312518947676344,5.588904260345432,5.294187592057662
0.5,152,2.044334103097382,2.983292525446823,-2.8064469434294486
0.5,153,-0.256431726830746,1.5458437345792593,-4.509610164963116
0.5,154,0.6883298301598952,3.516066728888069,1.3536275675071612
0.5,155,4.196644277628019,12.192830247718343,7.8768562010617575
0.5,156,0.6783599444682329,0.9953050560932364,0.10988616153604092
0.5,157,2.0989331477478173,4.840535159683381,0.43148228557785184
0.5,158,3.455448246845359,5.6652587143570425,1.7902432759058229
0.5,159,1.0913085836940233,3.5633443405132716,-4.600993818796717
0.5,160,2.587194445147473,5.050297655646047,1.2335755704885027
0.5,161,0.7319484416597101,3.3750859243749787,0.48166417524710736
0.5,162,3.0329367957133213,3.961391280463986,0.31415680619114195
0.5,163,2.9095126681654233,4.6290927708325365,1.9843692892137579
0.5,164,2.0858395246488937,3.5022873212105563,-0.01637158540175293
0.5,165,1.427315446981275,2.3020410642542064,-3.530832745307734
0.5,166,2.72339625446283,5.484576263044925,1.20446250504232
0.5,167,0.4023578917979955,3.234157196642336,-1.2687415846769545
0.5,168,0.3466007311990061,2.2004354033048354,-7.159100905688966
0.5,169,0.13678146740492633,2.402434005336924,-5.505627074549827
0.5,170,2.5040638693238786,4.07535886746354,-1.75618219256818
0.5,171,2.5709797444275333,2.8470950038933434,3.191687909027622
0.5,172,0.2696105936586143,2.2211199072593923,-5.223742011423376
0.5,173,1.325795609739342,2.824280413591246,0.7909588097098252
0.5,174,1.7395409835999016,1.7711254865982213,0.030198323913546155
0.5,175,2.5332611566786047,3.8309600387797986,-0.3064140144525018
0.5,176,1.3425367651518179,3.542305072844885,-0.19010509272236353
0.5,177,2.961623523399139,2.5682763770214767,2.8938177672326075
0.5,178,1.8106479792338148,6.289549028382128,-1.2183471476816492
0.5,179,4.075875247564442,8.45322491047999,6.2870981540830595
0.5,180,0.8085684342284696,2.193333514757758,-4.934015604282564
0.5,181,1.7353415626248596,2.892867758967314,-2.46543506017093
0.5,182,1.2212806560283878,2.1149263012473862,-4.537666353995716
0.5,183,3.812236023342855,7.6496535777731385,3.5186447578529814
0.5,184,3.9187009238241077,6.994362108722475,1.9005297242592554
0.5,185,0.9799575836079741,3.1277052669338468,-0.11448825473076973
0.5,186,3.4713882461410837,4.603124964946062,0.8489771651761232
0.5,187,2.8783735231331535,5.476393751826122,3.2432466382703575
0.5,188,3.26057669013339,3.7911483451390895,-0.4390897802588351
0.5,189,2.0954171098094108,3.6204421491821095,-2.507730342261806
0.5,190,0.14135077324413736,3.631095503346992,-1.695984007166638
0.5,191,0.44637218965672054,2.292977226391855,-6.834045682139864
0.5,192,3.1956576740381437,3.6962856426202584,3.6945847396937883
0.5,193,4.087018007954484,7.34340022902105,1.799339419840691
0.5,194,2.1556131989632314,4.5522768229953385,4.001150801258632
0.5,195,1.0985150389202982,2.9199579539221023,0.12170671805776023
0.5,196,0.3059114487944792,2.5955979640594795,-1.0037353013739228
0.5,197,2.6426835403063342,6.060673633137443,3.697440152803642
0.5,198,2.1890136580979114,7.5825502277652985,2.526294818391522
0.5,199,2.6338789755507785,5.711724772274194,4.448753388985414
0.5,200,3.558527789851142,5.7501253129561745,2.615034536812879
0.5,201,3.0218085177434597,3.4368422689733773,1.4877139601867517
0.5,202,0.5821978978055066,0.2583991367853271,-2.2247251716413343
0.5,203,0.08823091984285791,1.4747190873781162,-1.8646200740204832
0.5,204,3.5666705897963427,7.5201381860783165,4.25315451256167
0.5,205,2.4236363117246538,5.163035266247128,-1.6722595085179857
0.5,206,-0.6319939586585531,1.3161291483199578,-8.512832945308208
0.5,207,1.273873585688619,2.4793490483057905,-4.0036971827200185
0.5,208,3.160552431072914,5.050741057341934,1.4061759288211535
0.5,209,-0.10732738985694498,0.033097756664145495,-9.410086077039589
